Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,e(x),e(x)Orig
USA,0,0,E240,0,1,3560.18,2013,2013,2,2,78.06,78.09
USA,0,0,E240,0,1,3560.25,2014,2014,1,1,72.16,72.18
USA,0,0,E240,0,1,3560.25,2014,2014,1,2,78.16,78.2
USA,0,0,E240,0,1,3560.25,2014,2014,2,1,72.16,72.18
USA,0,0,E240,0,1,3560.25,2014,2014,2,2,78.16,78.2
USA,0,0,E240,0,1,3560.31,2015,2015,1,1,71.87,71.88
USA,0,0,E240,0,1,3560.31,2015,2015,1,2,78.09,78.13
USA,0,0,E240,0,1,3560.31,2015,2015,2,1,71.87,71.88
USA,0,0,E240,0,1,3560.31,2015,2015,2,2,78.09,78.13
USA,0,0,E240,0,1,3561.06,2016,2016,1,1,71.5,71.51
USA,0,0,E240,0,1,3561.06,2016,2016,1,2,78.05,78.08
USA,0,0,E240,0,1,3561.06,2016,2016,2,1,71.5,71.51
USA,0,0,E240,0,1,3561.06,2016,2016,2,2,78.05,78.08
USA,0,0,E240,0,1,3562.06,2017,2017,1,1,71.5,71.51
USA,0,0,E240,0,1,3562.06,2017,2017,1,2,78.05,78.08
USA,0,0,E240,0,1,3562.06,2017,2017,2,1,71.5,71.51
USA,0,0,E240,0,1,3562.06,2017,2017,2,2,78.05,78.08
USA,E240,0,0,0,1,3563.04,2018,2018,1,1,71.28,71.29
USA,E240,0,0,0,1,3563.04,2018,2018,1,2,77.96,77.99
USA,E240,0,0,0,1,3563.04,2018,2018,2,1,71.28,71.29
USA,E240,0,0,0,1,3563.04,2018,2018,2,2,77.96,77.99
